,startedAt,updatedAt,market,resolution,Low,High,Open,Close,baseTokenVolume,trades,usdVolume,startingOpenInterest,percent_change,macd,macd_signal,macd_hist,ma8,ma55,ma13,ma21,ma99,ma200,upper,middle,lower,rsi,atr
85,2023-09-27T21:00:00.000Z,2023-09-27T21:08:38.761Z,ETC-USD,15MINS,15.28,15.29,15.29,15.29,235.2,14,3595.372,40292.9,-0.0013063357282822041,,,,15.282974990534122,,15.28717425431711,,,,,,,66.76000294746144,
84,2023-09-27T21:15:00.000Z,2023-09-27T21:29:45.844Z,ETC-USD,15MINS,15.28,15.31,15.28,15.31,423,9,6466.456,40348.0,-0.001304631441617743,,,,15.288980548193205,,15.29043507512895,,,,,,,84.94074445000905,
83,2023-09-27T21:30:00.000Z,2023-09-27T21:44:17.526Z,ETC-USD,15MINS,15.3,15.33,15.31,15.33,938.9,17,14371.071,40247.4,-0.0006518904823989979,,,,15.298095981928048,,15.296087207253386,,,,,,,92.80806083892685,
82,2023-09-27T21:45:00.000Z,2023-09-27T21:54:58.323Z,ETC-USD,15MINS,15.33,15.34,15.33,15.34,450.2,15,6904.976,39986.0,-0.0013020833333332593,,,,15.307407985944037,,15.302360463360046,,,,,,,95.27599459634945,
81,2023-09-27T22:00:00.000Z,2023-09-27T22:14:31.559Z,ETC-USD,15MINS,15.34,15.36,15.34,15.36,734.6,22,11274.87,39986.0,0.0006514657980456473,,,,15.319095100178695,,15.310594682880039,,,,,,,98.0089423250928,
80,2023-09-27T22:15:00.000Z,2023-09-27T22:24:25.247Z,ETC-USD,15MINS,15.35,15.35,15.35,15.35,520.8,9,7994.28,39664.7,0.0,,,,15.32596285569454,,15.316224013897177,,,,15.358652345684003,15.2995,15.240347654315997,62.089001356131405,
79,2023-09-27T22:30:00.000Z,2023-09-27T22:43:56.045Z,ETC-USD,15MINS,15.35,15.36,15.36,15.35,1885.5,32,28950.4,39453.1,0.001304631441617632,,,,15.331304443317975,,15.321049154769009,15.301904761904764,,,15.363577951386864,15.301000000000002,15.23842204861314,62.089001356131405,0.030500000000000062
78,2023-09-27T22:45:00.000Z,2023-09-27T22:59:32.234Z,ETC-USD,15MINS,15.32,15.35,15.35,15.33,620.2,20,9513.762,39454.4,0.0006527415143602333,,,,15.331014567025091,,15.322327846944864,15.304458874458875,,,15.36574950980092,15.302000000000001,15.238250490199082,15.790802376030427,0.030475000000000023
77,2023-09-27T23:00:00.000Z,2023-09-27T23:09:04.770Z,ETC-USD,15MINS,15.32,15.34,15.34,15.32,229.9,14,3523.172,39189.7,0.0006531678641410466,,,,15.32856688546396,,15.321995297381312,15.305871704053523,,,15.364989494870375,15.3055,15.246010505129625,9.045672801754339,0.029951250000000002
76,2023-09-27T23:15:00.000Z,2023-09-27T23:29:02.510Z,ETC-USD,15MINS,15.29,15.32,15.32,15.31,452.3,21,6923.236,39139.1,-0.001304631441617743,,,,15.324440910916413,,15.320281683469696,15.306247003685021,,,15.364727615710573,15.307500000000001,15.25027238428943,4.878184879015325,0.02995368750000006
75,2023-09-27T23:30:00.000Z,2023-09-27T23:38:53.478Z,ETC-USD,15MINS,15.31,15.33,15.31,15.33,201.2,9,3081.089,39158.7,0.0,,,,15.3256762640461,,15.321670014402597,15.308406366986382,,,15.366560313468113,15.3085,15.250439686531887,66.54015475543655,0.029456003125000036
74,2023-09-27T23:45:00.000Z,2023-09-27T23:53:08.447Z,ETC-USD,15MINS,15.33,15.33,15.33,15.33,341.4,3,5233.662,39137.9,-0.001953125,,,,15.326637094258079,,15.322860012345084,15.310369424533075,,,15.368236352083278,15.311000000000002,15.253763647916726,66.54015475543655,0.02798320296875003
73,2023-09-28T00:00:00.000Z,2023-09-28T00:14:41.924Z,ETC-USD,15MINS,15.3,15.36,15.34,15.36,1746.8,48,26782.051,39137.9,-0.005181347150259086,,,,15.334051073311839,,15.328165724867214,15.314881295030068,,,15.374658124971376,15.3145,15.254341875028626,93.15673021933252,0.02958404282031247
72,2023-09-28T00:15:00.000Z,2023-09-28T00:29:14.560Z,ETC-USD,15MINS,15.35,15.45,15.37,15.44,1319.9,62,20318.028,39227.5,0.0,,,,15.357595279242542,,15.344142049886184,15.326255722754606,,,15.40221576201735,15.321000000000002,15.239784237982652,98.69466773318413,0.033104840679296824
